Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,earnings_per_job,earnings_per_day,marketing_efficiency,experience_score,client_trust_index,cluster,pca_1,pca_2,segment_name
1172,Digital Marketing,Fiverr,Beginner,USA,Mobile Banking,10,6220.0,11.05,99.06,3.5,62,Fixed,61.85,232,622.0,100.3225806451613,26.69527896995708,1,76.97,2,2.111265220266055,2.739638352866418,Premium Specialists
1173,Content Writing,Fiverr,Intermediate,Australia,Bank Transfer,121,7880.0,88.2,81.59,3.13,74,Hourly,43.95,391,65.12396694214875,106.48648648648648,20.102040816326532,2,62.71333333333333,1,-0.4770694664893109,0.13100489727552694,Balanced Mid-Tier Freelancers
1174,App Development,Upwork,Expert,USA,Crypto,122,9744.0,83.4,62.99,3.92,73,Fixed,15.98,425,79.8688524590164,133.4794520547945,22.87323943661972,3,52.45666666666667,1,-2.0111045783532084,0.5461646360718753,Balanced Mid-Tier Freelancers
1175,Web Development,PeoplePerHour,Beginner,Canada,Crypto,267,2365.0,37.91,81.7,4.47,20,Fixed,78.07,168,8.857677902621722,118.25,13.994082840236686,1,83.05666666666666,3,2.32395653576971,-1.460137328483828,Trusted Steady Performers
1176,Graphic Design,Upwork,Beginner,Europe,Crypto,133,119.96000000000001,58.85,77.0,4.21,35,Hourly,46.26,442,0.9019548872180452,3.4274285714285715,0.2707900677200903,1,69.15333333333332,3,0.36387327087474647,-1.466935127332092,Trusted Steady Performers
1177,Data Entry,PeoplePerHour,Beginner,Middle East,Bank Transfer,175,1978.0,93.56,88.99,4.35,37,Hourly,52.99,250,11.302857142857142,53.45945945945946,7.8804780876494025,1,76.32666666666667,3,1.467231952473425,-1.0802153309344242,Trusted Steady Performers
1178,Content Writing,Upwork,Beginner,Middle East,Crypto,31,5061.0,30.81,55.35,3.16,72,Fixed,26.56,167,163.25806451612902,70.29166666666667,30.125,1,48.370000000000005,1,-2.7038506422251336,1.2569124556795692,Balanced Mid-Tier Freelancers
1179,Customer Support,PeoplePerHour,Intermediate,UK,PayPal,203,7583.0,75.53,88.05,4.9,54,Fixed,43.84,230,37.354679802955665,140.42592592592592,32.82683982683983,2,76.63000000000001,3,1.5234555894393518,-0.22498570624103922,Trusted Steady Performers
1180,SEO,Upwork,Beginner,Middle East,Mobile Banking,101,6275.0,12.86,77.06,4.68,80,Fixed,40.04,149,62.12871287128713,78.4375,41.833333333333336,1,70.23333333333333,3,0.46709279457055736,0.47882546674119475,Trusted Steady Performers
1181,SEO,PeoplePerHour,Intermediate,Middle East,Bank Transfer,21,5497.0,54.72,98.15,4.61,28,Fixed,15.24,151,261.76190476190476,196.32142857142858,36.16447368421053,2,68.53000000000002,2,0.6540047934966403,1.6859038778753588,Premium Specialists
1182,SEO,Upwork,Intermediate,Australia,Crypto,177,634.0,88.98,67.09,4.65,70,Hourly,17.43,37,3.5819209039548023,9.057142857142857,16.68421052631579,2,59.17333333333334,1,-1.2689000858542263,-0.6085208739389674,Balanced Mid-Tier Freelancers
1183,Customer Support,Fiverr,Intermediate,Asia,PayPal,105,6520.0,57.41,81.63,4.87,32,Hourly,68.62,385,62.095238095238095,203.75,16.89119170984456,2,82.55,3,2.5517431683896956,-0.2594158995017599,Trusted Steady Performers
1184,Customer Support,Toptal,Expert,Middle East,PayPal,190,6735.0,63.54,96.6,4.09,11,Hourly,26.79,380,35.44736842105263,612.2727272727273,17.677165354330707,3,68.39666666666666,3,0.4130919982751047,-0.39908463692760643,Trusted Steady Performers
1185,Data Entry,Upwork,Intermediate,Middle East,Bank Transfer,188,5294.0,91.23,55.13,3.4,42,Fixed,23.65,296,28.159574468085108,126.04761904761905,17.824915824915823,2,48.92666666666667,1,-2.6913030747879665,-0.3273619366209208,Balanced Mid-Tier Freelancers
1186,Digital Marketing,Toptal,Beginner,Canada,Bank Transfer,219,8204.0,72.96,96.86,4.23,23,Hourly,45.34,488,37.461187214611876,356.69565217391306,16.777096114519427,1,75.60000000000001,3,1.4498887353678227,-0.7315492393188311,Trusted Steady Performers
1187,Data Entry,Fiverr,Expert,Asia,Crypto,255,8001.0,71.11,84.39,4.49,30,Fixed,63.81,274,31.376470588235293,266.7,29.094545454545454,3,79.33333333333333,3,1.9449111199122395,-0.6258826983968103,Trusted Steady Performers
1188,SEO,Fiverr,Beginner,Canada,Mobile Banking,220,1798.0,60.71,53.39,4.48,9,Fixed,14.34,104,8.172727272727272,199.77777777777777,17.123809523809523,1,52.443333333333335,1,-2.287122253263099,-0.6521099140242461,Balanced Mid-Tier Freelancers
1189,App Development,PeoplePerHour,Intermediate,USA,Crypto,33,7720.0,65.13,65.05,4.04,88,Hourly,50.38,385,233.93939393939394,87.72727272727273,20.0,2,65.41000000000001,2,0.05664113996635441,1.1057217152579208,Premium Specialists
1190,Content Writing,Toptal,Beginner,USA,Crypto,106,2254.0,81.35,85.41,3.14,59,Hourly,18.34,347,21.264150943396228,38.20338983050848,6.477011494252873,1,55.51666666666666,1,-1.6466885287147799,-0.4989361238602717,Balanced Mid-Tier Freelancers
1191,Graphic Design,Freelancer,Expert,Middle East,Bank Transfer,127,1942.0,98.03,53.37,3.74,28,Fixed,12.55,351,15.291338582677165,69.35714285714286,5.517045454545454,3,46.906666666666666,1,-2.914164355909171,-0.6046130618039816,Balanced Mid-Tier Freelancers
1192,Graphic Design,PeoplePerHour,Expert,Middle East,Crypto,58,7068.0,80.56,79.11,4.84,88,Fixed,13.69,61,121.86206896551724,80.31818181818181,114.0,3,63.199999999999996,2,-0.3980278164303126,1.5703087261534585,Premium Specialists
1193,Data Entry,Toptal,Beginner,UK,Crypto,287,3143.0,72.22,67.29,4.17,79,Hourly,68.39,466,10.951219512195122,39.78481012658228,6.730192719486081,1,73.02666666666666,3,0.7656619926460357,-2.0303431500069755,Trusted Steady Performers
1194,SEO,Upwork,Beginner,USA,Mobile Banking,106,1023.0,17.88,81.05,4.08,33,Fixed,18.26,15,9.650943396226415,31.0,63.9375,1,60.303333333333335,1,-1.063372625770564,0.11832811552784782,Balanced Mid-Tier Freelancers
1195,Customer Support,Upwork,Beginner,Australia,PayPal,121,4074.0,82.62,52.29,3.54,47,Hourly,13.16,349,33.66942148760331,86.68085106382979,11.64,1,45.416666666666664,1,-3.207471263204014,-0.19121945478857766,Balanced Mid-Tier Freelancers
1196,Web Development,Fiverr,Expert,Middle East,PayPal,108,9684.0,74.92,93.58,3.74,22,Hourly,40.65,149,89.66666666666667,440.1818181818182,64.56,3,69.67666666666666,2,0.6960880219769549,1.1765126236475645,Premium Specialists
1197,App Development,Freelancer,Intermediate,Australia,Mobile Banking,49,6665.0,78.19,98.67,4.79,29,Fixed,69.08,141,136.0204081632653,229.82758620689654,46.936619718309856,2,87.85000000000001,3,3.485752365525826,0.8792256959092256,Trusted Steady Performers
1198,Data Entry,Upwork,Beginner,Middle East,PayPal,118,4379.0,26.95,98.44,4.33,34,Fixed,28.37,115,37.110169491525426,128.7941176470588,37.75,1,71.13666666666667,3,0.6867185208454218,0.20487947858952482,Trusted Steady Performers
1199,SEO,Toptal,Intermediate,Australia,Crypto,35,6765.0,90.83,87.48,4.57,42,Fixed,39.52,311,193.28571428571428,161.07142857142858,21.682692307692307,2,72.8,2,1.2766946765414249,0.9865184362148974,Premium Specialists
1200,Digital Marketing,Toptal,Expert,Europe,Mobile Banking,168,1527.0,14.24,56.5,3.91,52,Fixed,12.79,64,9.089285714285714,29.365384615384617,23.49230769230769,3,49.16333333333333,1,-2.8212558239801866,-0.26940134260271076,Balanced Mid-Tier Freelancers
1201,Graphic Design,Upwork,Beginner,Australia,Mobile Banking,193,5739.0,29.09,87.91,4.26,47,Fixed,41.44,428,29.735751295336787,122.1063829787234,13.377622377622378,1,71.51666666666667,3,0.698955845203448,-0.8161005053490342,Trusted Steady Performers
1202,Graphic Design,Toptal,Beginner,Asia,Bank Transfer,297,9012.0,67.99,51.23,3.5,74,Hourly,50.43,309,30.343434343434343,121.78378378378379,29.070967741935483,1,57.22,1,-1.6232060759655274,-0.5822775282475567,Balanced Mid-Tier Freelancers
1203,App Development,Toptal,Expert,USA,PayPal,199,7379.0,69.0,51.11,4.41,51,Hourly,49.96,193,37.08040201005025,144.68627450980392,38.0360824742268,3,63.09,1,-0.5832931982693795,-0.05698803952906714,Balanced Mid-Tier Freelancers
1204,Graphic Design,Fiverr,Beginner,Middle East,Bank Transfer,296,6494.0,34.77,66.18,3.86,45,Hourly,33.27,341,21.93918918918919,144.3111111111111,18.98830409356725,1,58.88333333333333,1,-1.3576027422191776,-0.9485190543574605,Balanced Mid-Tier Freelancers
1205,Web Development,Freelancer,Intermediate,USA,Crypto,265,8547.0,71.64,74.43,3.89,75,Hourly,32.09,429,32.25283018867925,113.96,19.876744186046512,2,61.440000000000005,1,-0.8580171884043369,-0.6950659554965898,Balanced Mid-Tier Freelancers
1206,SEO,Fiverr,Expert,Asia,Mobile Banking,211,119.96000000000001,41.85,88.52,4.3,34,Fixed,17.46,160,0.5685308056872038,3.528235294117647,0.7450931677018634,3,63.99333333333333,1,-0.48488992541007253,-1.1122377486839314,Balanced Mid-Tier Freelancers
1207,SEO,Freelancer,Expert,Asia,Crypto,56,8512.0,6.2347,84.16,4.87,21,Hourly,35.68,462,152.0,405.3333333333333,18.384449244060477,3,72.41333333333334,2,1.152057181869503,0.722415113849697,Premium Specialists
1208,App Development,Toptal,Beginner,Australia,PayPal,53,6893.0,20.45,72.3,3.13,13,Fixed,16.96,305,130.0566037735849,530.2307692307693,22.526143790849673,1,50.620000000000005,1,-2.244400880319274,1.0731880105567653,Balanced Mid-Tier Freelancers
1209,SEO,Freelancer,Expert,Canada,Bank Transfer,10,9105.0,88.85,63.68,4.65,54,Fixed,63.66,360,910.5,168.61111111111111,25.221606648199447,3,73.44666666666667,2,1.9552472353494665,3.873274333230199,Premium Specialists
1210,Customer Support,Toptal,Beginner,Canada,PayPal,228,6022.0,26.16,99.86,3.58,25,Fixed,77.64,277,26.412280701754387,240.88,21.66187050359712,1,83.03333333333332,3,2.4381544732792735,-0.8311372981425514,Trusted Steady Performers
1211,App Development,Toptal,Beginner,Asia,Crypto,27,7953.0,15.73,71.31,3.89,21,Fixed,77.91,295,294.55555555555554,378.7142857142857,26.868243243243242,1,75.67333333333333,2,1.6844868120714453,1.495308203245418,Premium Specialists
1212,SEO,Fiverr,Expert,Canada,Bank Transfer,149,5155.0,69.81,72.57,3.04,1,Fixed,70.55,38,34.59731543624161,5155.0,132.17948717948718,3,67.97333333333334,3,0.2648102049152935,0.48393658324122035,Trusted Steady Performers
1213,Web Development,Fiverr,Beginner,Middle East,PayPal,114,7752.0,46.87,58.18,3.6,58,Hourly,52.06,360,68.0,133.6551724137931,21.473684210526315,1,60.74666666666667,1,-0.8745682816338796,0.20519326055960552,Balanced Mid-Tier Freelancers
1214,Content Writing,PeoplePerHour,Intermediate,UK,Crypto,216,2964.0,80.68,89.74,4.01,69,Fixed,59.06,168,13.722222222222221,42.95652173913044,17.53846153846154,2,76.33333333333333,3,1.3799625235662192,-0.9882316614370922,Trusted Steady Performers
1215,Data Entry,Upwork,Intermediate,Europe,PayPal,45,5206.0,86.84,84.68,3.11,86,Fixed,29.96,458,115.68888888888888,60.53488372093023,11.342047930283224,2,58.946666666666665,1,-0.9626603997380816,0.26471227729880775,Balanced Mid-Tier Freelancers
1216,Data Entry,PeoplePerHour,Beginner,Australia,Mobile Banking,176,8348.0,85.37,61.04,3.98,71,Hourly,54.15,67,47.43181818181818,117.5774647887324,122.76470588235294,1,64.93,1,-0.3492116392303998,0.7065675739311227,Balanced Mid-Tier Freelancers
1217,SEO,PeoplePerHour,Intermediate,UK,Bank Transfer,190,3218.0,34.74,54.12,4.85,13,Hourly,41.9,6,16.936842105263157,247.53846153846155,459.7142857142857,2,64.34,0,-0.5621626647067285,1.0813353967223873,Balanced Mid-Tier Freelancers
1218,Digital Marketing,Freelancer,Beginner,Canada,Bank Transfer,218,2649.0,53.03,84.02,3.21,52,Hourly,43.74,84,12.15137614678899,50.94230769230769,31.16470588235294,1,63.98666666666667,1,-0.5552637303275615,-0.615332834073721,Balanced Mid-Tier Freelancers
1219,Graphic Design,Toptal,Intermediate,Australia,Bank Transfer,56,5766.0,66.76,82.73,4.53,23,Fixed,63.04,198,102.96428571428571,250.69565217391303,28.974874371859297,2,78.79,3,2.0502254170816947,0.5341023045603438,Trusted Steady Performers
1220,Web Development,Toptal,Expert,UK,Mobile Banking,74,2285.0,35.59,63.66,3.82,21,Fixed,29.73,131,30.87837837837838,108.80952380952381,17.310606060606062,3,56.596666666666664,1,-1.4739036560840102,0.14980727349513595,Balanced Mid-Tier Freelancers
1221,Digital Marketing,Toptal,Beginner,USA,Bank Transfer,200,2849.0,8.9,97.54,4.31,6,Fixed,32.26,75,14.245,474.8333333333333,37.48684210526316,1,72.0,3,0.722047038609121,-0.42609121241040554,Trusted Steady Performers
1222,Customer Support,Upwork,Beginner,Canada,Mobile Banking,155,7063.0,52.09,57.55,3.52,20,Fixed,74.72,249,45.56774193548387,353.15,28.252,1,67.55666666666666,3,0.14204550749535855,-0.05556018485954591,Trusted Steady Performers
1223,Digital Marketing,Freelancer,Beginner,UK,Bank Transfer,113,9753.0,6.2347,71.62,3.32,76,Hourly,13.94,346,86.30973451327434,128.32894736842104,28.10662824207493,1,50.65333333333333,1,-2.4265548122938716,0.8738922644975565,Balanced Mid-Tier Freelancers
1224,SEO,Freelancer,Beginner,Middle East,PayPal,122,5523.0,95.31,97.18,3.32,40,Hourly,43.99,442,45.27049180327869,138.075,12.46726862302483,1,69.19,3,0.5472863603313053,-0.4222556693131132,Trusted Steady Performers
1225,Web Development,Toptal,Beginner,USA,PayPal,99,119.96000000000001,80.68,70.99,3.14,9,Hourly,73.9,208,1.2117171717171717,13.32888888888889,0.5739712918660288,1,69.23,3,0.4289551406934629,-0.879405178083852,Trusted Steady Performers
1226,Data Entry,PeoplePerHour,Beginner,Canada,PayPal,260,908.0,23.24,81.93,3.37,50,Hourly,52.73,83,3.4923076923076923,18.16,10.80952380952381,1,67.35333333333334,3,-0.1463701183870582,-1.2266249151038395,Trusted Steady Performers
1227,Graphic Design,Upwork,Expert,Europe,PayPal,48,9658.0,32.32,69.88,4.33,28,Hourly,48.25,222,201.20833333333334,344.92857142857144,43.309417040358746,3,68.24333333333333,2,0.5258011208433501,1.6388775608780093,Premium Specialists
1228,Data Entry,PeoplePerHour,Expert,Asia,Mobile Banking,71,5430.0,98.37,63.71,4.76,11,Hourly,27.48,252,76.47887323943662,493.6363636363636,21.462450592885375,3,62.129999999999995,1,-0.4469159526067661,0.4460075272393889,Balanced Mid-Tier Freelancers
1229,Digital Marketing,Fiverr,Intermediate,Canada,Crypto,160,3082.0,40.49,99.2,4.63,75,Fixed,34.03,409,19.2625,41.093333333333334,7.517073170731707,2,75.27666666666667,3,1.2784511598528032,-1.0648669696546171,Trusted Steady Performers
1230,Customer Support,Freelancer,Beginner,Middle East,Crypto,210,4555.0,79.45,70.47,4.37,88,Fixed,69.64,30,21.69047619047619,51.76136363636363,146.93548387096774,1,75.83666666666666,3,1.1808568167495404,-0.12135372661904752,Trusted Steady Performers
1231,Graphic Design,Freelancer,Intermediate,Europe,PayPal,278,9668.0,47.45,94.7,3.22,56,Hourly,49.15,354,34.776978417266186,172.64285714285714,27.23380281690141,2,69.41666666666667,3,0.3768472752663999,-0.4894173632619259,Trusted Steady Performers
1232,Content Writing,PeoplePerHour,Intermediate,Europe,Crypto,159,5839.0,87.09,61.5,3.58,79,Hourly,46.03,200,36.723270440251575,73.9113924050633,29.049751243781095,2,59.71,1,-1.0968350886824503,-0.06247817319254601,Balanced Mid-Tier Freelancers
1233,Digital Marketing,Upwork,Expert,Europe,Crypto,183,2581.0,71.86,60.66,3.62,35,Hourly,16.97,452,14.103825136612022,73.74285714285715,5.69757174392936,3,50.01,1,-2.506827082173751,-1.04645304593446,Balanced Mid-Tier Freelancers
1234,Data Entry,Freelancer,Intermediate,Australia,Bank Transfer,64,7521.0,7.18,51.56,3.5,81,Hourly,11.12,51,117.515625,92.85185185185185,144.6346153846154,2,44.22666666666667,1,-3.447237724839513,1.935596195746588,Balanced Mid-Tier Freelancers
1235,Data Entry,PeoplePerHour,Expert,Australia,Mobile Banking,78,4769.0,32.97,82.58,4.03,25,Fixed,77.46,367,61.14102564102564,190.76,12.959239130434783,3,80.21333333333332,3,2.2119984425206183,-0.3027113110622022,Trusted Steady Performers
1236,SEO,Upwork,Intermediate,Asia,PayPal,53,4913.0,58.01,68.43,4.07,19,Fixed,36.39,71,92.69811320754717,258.57894736842104,68.23611111111111,2,62.073333333333345,1,-0.5551939789347091,1.039273387267207,Balanced Mid-Tier Freelancers
1237,Data Entry,PeoplePerHour,Beginner,Europe,Crypto,275,4088.0,92.99,93.22,3.71,31,Fixed,52.22,20,14.865454545454545,131.8709677419355,194.66666666666666,1,73.21333333333334,3,0.8650050887952406,-0.19122363645451215,Trusted Steady Performers
1238,Web Development,Upwork,Intermediate,Asia,Crypto,77,2502.0,14.69,73.66,3.71,81,Hourly,15.58,15,32.493506493506494,30.88888888888889,156.375,2,54.48000000000001,1,-1.9790327069706077,0.8682885369899148,Balanced Mid-Tier Freelancers
1239,Digital Marketing,Toptal,Expert,USA,PayPal,200,2896.0,62.11,98.41,4.66,50,Hourly,57.82,434,14.48,57.92,6.657471264367816,3,83.14333333333333,3,2.5251385314144867,-1.5199238376306021,Trusted Steady Performers
1240,App Development,Upwork,Expert,Europe,Bank Transfer,183,8114.0,33.71,59.28,4.58,87,Hourly,75.28,15,44.33879781420765,93.26436781609195,507.125,3,75.38666666666667,0,1.0834476873770362,1.7334727394699303,Balanced Mid-Tier Freelancers
1241,App Development,Fiverr,Expert,UK,PayPal,52,6672.0,89.49,93.43,3.62,63,Fixed,50.3,401,128.30769230769232,105.9047619047619,16.597014925373134,3,72.04333333333334,2,1.1110415698235196,0.4292080413821774,Premium Specialists
1242,Customer Support,Toptal,Intermediate,Europe,Bank Transfer,76,8946.0,77.69,88.83,4.83,47,Fixed,18.83,174,117.71052631578948,190.3404255319149,51.12,2,68.08666666666666,2,0.4324623447227823,1.2833721718881963,Premium Specialists
1243,Graphic Design,PeoplePerHour,Intermediate,Australia,Crypto,117,9583.0,40.12,88.55,4.91,1,Fixed,50.72,311,81.90598290598291,9583.0,30.71474358974359,2,79.15666666666667,3,2.1018441161272503,0.5183361815897194,Trusted Steady Performers
1244,Data Entry,Toptal,Expert,Australia,Mobile Banking,249,3512.0,20.87,92.24,3.65,58,Hourly,63.64,411,14.10441767068273,60.55172413793103,8.524271844660195,3,76.29333333333334,3,1.3635177842458714,-1.5631159258471667,Trusted Steady Performers
1245,SEO,Toptal,Beginner,UK,Bank Transfer,163,1209.0,6.2347,88.05,3.71,10,Fixed,38.45,337,7.41717791411043,120.9,3.576923076923077,1,66.89999999999999,3,-0.01219319290065976,-1.0938044166974712,Trusted Steady Performers
1246,SEO,PeoplePerHour,Beginner,UK,Bank Transfer,278,4676.0,64.01,81.31,4.01,8,Fixed,71.59,77,16.820143884892087,584.5,59.94871794871795,1,77.7,3,1.5618908512702965,-0.752424123038342,Trusted Steady Performers
1247,Data Entry,PeoplePerHour,Intermediate,Canada,PayPal,272,7106.0,43.58,56.56,4.88,26,Hourly,55.41,439,26.125,273.3076923076923,16.15,2,69.85666666666667,3,0.4011755691768637,-1.1423815308689576,Trusted Steady Performers
1248,Web Development,Fiverr,Intermediate,USA,Crypto,34,3772.0,34.9,51.63,4.75,34,Fixed,72.95,239,110.94117647058823,110.94117647058823,15.716666666666667,2,73.19333333333333,3,1.0959846639899344,0.25280552632405967,Trusted Steady Performers
1249,SEO,PeoplePerHour,Expert,USA,Mobile Banking,101,3610.0,98.62,96.04,3.21,19,Hourly,53.65,36,35.742574257425744,190.0,97.56756756756756,3,71.29666666666667,3,0.8612098623773562,0.4468518293861647,Trusted Steady Performers
1250,App Development,Freelancer,Intermediate,USA,PayPal,255,6167.0,49.28,80.83,3.79,78,Hourly,19.19,231,24.184313725490195,79.06410256410257,26.58189655172414,2,58.60666666666666,1,-1.364090660570897,-0.4846294697027275,Balanced Mid-Tier Freelancers
1251,Graphic Design,Freelancer,Intermediate,Middle East,PayPal,11,6639.0,76.23,89.83,4.11,72,Hourly,31.68,399,603.5454545454545,92.20833333333333,16.5975,2,67.90333333333334,2,0.8361896409005892,2.490129227462508,Premium Specialists
1252,Digital Marketing,Fiverr,Expert,Australia,Mobile Banking,96,9937.02,21.85,74.08,4.01,1,Fixed,24.13,212,103.510625,9937.02,46.65267605633803,3,59.46999999999999,1,-0.8823276657908972,1.319814425622967,Balanced Mid-Tier Freelancers
1253,Content Writing,Upwork,Expert,USA,Crypto,117,6899.0,6.28,55.87,3.39,48,Fixed,73.62,192,58.965811965811966,143.72916666666666,35.74611398963731,3,65.76333333333334,3,-0.15617917044444365,0.33369426829123494,Trusted Steady Performers
